profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,numerator_mode,control_mode,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,denominator_column,denominator,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,16,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,l2_cg_load_only,clocked_empty,3.369169259,3.312322596,1.0171621758909137,691.533818164,633.279766014,191.18903659285968,644.148224746489,47.38559341751102,expected_l2_bytes,7426731802624.0,6.380409940314368,pJ/byte,0.797551242539296,True,,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
rtx3090,0,1,16,16,82,1,16,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,l2_cg_load_only,clocked_empty,3.386687686,3.309748625,1.0232461947166758,685.491695735,671.635600417,202.92646859759628,687.2485723629451,-1.7568766279450756,expected_l2_bytes,7177213837312.0,-0.24478532586163806,pJ/byte,-0.030598165732704758,False,negative_coefficient,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
rtx3090,0,1,64,16,82,1,1,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,l2_cg_load_only,clocked_empty,3.338364941,3.29036402,1.014588331475859,733.444679567,564.584606519,171.58727821215354,572.8209539050665,160.62372566193346,expected_l2_bytes,7908284923904.0,20.31081672037684,pJ/byte,2.538852090047105,True,,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,l2_cg_load_only,clocked_empty,3.308331336,3.29241795,1.0048333432272778,750.252679702,636.777898659,193.4073706101013,639.8556648027636,110.39701489923641,expected_l2_bytes,8032908214272.0,13.743094276005166,pJ/byte,1.7178867845006458,True,,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
rtx3090,0,1,64,16,82,1,16,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,l2_cg_load_only,clocked_empty,3.409094057,3.436809133,1.0081297481197657,734.050013736,691.51007311,201.2070052043824,685.9336056690281,48.11640806697187,expected_l2_bytes,7948526419968.0,6.053500425700992,pJ/byte,0.756687553212624,True,,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
rtx3090,0,1,16,16,82,1,1,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,shared_scalar_load_only,clocked_empty,3.417184228,2.819296881,1.2120696656777523,694.30823125,538.922076016,191.15478034539066,653.2111005030733,41.09713074692661,expected_shared_bytes,18400818724864.0,2.233440335532155,pJ/byte,0.27918004194151935,True,,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
rtx3090,0,1,16,16,82,1,4,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,shared_scalar_load_only,clocked_empty,3.282468051,3.312322596,1.0090951517383102,679.793201174,633.279766014,191.18903659285968,627.5719043175318,52.22129685646826,expected_shared_bytes,19965118382080.0,2.615626707394848,pJ/byte,0.326953338424356,True,,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
rtx3090,0,1,16,16,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,shared_scalar_load_only,clocked_empty,3.367014996,3.309748625,1.0173023324392196,685.842549407,671.635600417,202.92646859759628,683.2564628534298,2.586086553570226,expected_shared_bytes,21546667081728.0,0.12002257907271786,pJ/byte,0.015002822384089733,True,,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
rtx3090,0,1,64,16,82,1,1,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,shared_scalar_load_only,clocked_empty,3.304815328,3.29036402,1.0043920088817406,676.516474466,564.584606519,171.58727821215354,567.0642671253255,109.45220734067448,expected_shared_bytes,17472018448384.0,6.264428329446837,pJ/byte,0.7830535411808546,True,,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
rtx3090,0,1,64,16,82,1,4,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,shared_scalar_load_only,clocked_empty,3.274302379,3.29241795,1.0055326505933557,657.766693973,636.777898659,193.4073706101013,633.2742137047894,24.492480268210556,expected_shared_bytes,19899690516480.0,1.230797044201618,pJ/byte,0.15384963052520226,True,,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
rtx3090,0,1,64,16,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,shared_scalar_load_only,clocked_empty,3.510382811,3.436809133,1.0214075542611751,736.236047945,691.51007311,201.2070052043824,706.3136125222514,29.92243542274855,expected_shared_bytes,22400803012608.0,1.3357751240393971,pJ/byte,0.16697189050492464,True,,results/raw/rtx3090_component_accept_energy_duration_20260705.csv
